Campaign_ID,Name,Start Date,End Date,Channel,Client,Street,City,State,State,Country,Zip,Email,Phone,Contact,Audience,Geschlecht,Altersgruppe,Location,Views,Likes,Clicks,Conversions,Conversion_Rate,Expense,Executive
731,Campaign 731,2023-03-18,2023-04-05,TikTok,Weaver|Garner|Ramos,2933 Ortiz Overpass Suite 099,South Douglasburgh,KY,Kentucky,USA,52632,oscott@gmail.com,+4989787718501,Melinda Johnston,Male 40-60,Male,40-60,Latein America,6346,5909,4752,943,"14,86%","11691,85",Brandon Townsend Jr.
732,Campaign 732,2023-02-18,2023-02-24,TikTok,Fisher Group,880 Watson Ramp Suite 059,Reynoldsfurt,GU,Guam,USA,10725,brian57@hotmail.com,+11851687120,Jeremy Baker,Seniors 60+,Unknown,60+,Latein America,41486,7814,2925,285,"0,69%","25239,37",Melissa Haynes
733,Campaign 733,2023-09-08,2023-10-03,YouTube,Patterson|Sons,0171 Patricia Street Suite 265,Frankmouth,MS,Mississippi,USA,50700,nataliemartinez@hotmail.com,+2281662016,Christopher Riggs,Female 40-60,Female,40-60,Japan,45170,151,3997,603,"1,33%","2468,22",Jesus Rivera
734,Campaign 734,2023-12-12,2024-01-01,Email,Morris|Johnson|Anderson,065 John Street,West Adamchester,NV,Nevada,USA,72944,johnsondonald@meyer.com,+32261892539220,Sandy Mathis,Adults 18-40,Unknown,18-40,Canada,57486,1723,1935,430,"0,75%","45511,99",Kyle Serrano
735,Campaign 735,2023-06-17,2023-07-17,YouTube,Ruiz|Cox|Meyer,5058 Frank Locks,Blackmouth,MI,Michigan,USA,7896,vjohnson@yahoo.com,+4875323908871,Anne Davis,Seniors 60+,Unknown,60+,USA,30597,3511,3277,214,"0,70%","23225,69",Aaron Faulkner
736,Campaign 736,2023-03-02,2023-03-12,YouTube,Drake|Vasquez,8980 Cox Park,South Robert,NV,Nevada,USA,66099,tylersheila@hicks.com,+1238005701,Teresa Doyle,Adults 40-60,Unknown,40-60,Latein America,33344,4245,4003,787,"2,36%","22087,12",Michael Camacho
737,Campaign 737,2023-07-27,2023-08-20,YouTube,Gray Ltd,Unit 4555 Box 7398,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,owenmelinda@yahoo.com,+1728597837,Mark Long,Female 60+,Female,60+,USA,79240,3946,4626,754,"0,95%","15375,15",Jesus Rivera
738,Campaign 738,2023-11-23,2023-12-21,Instagram,Jones|Miranda|Martin,45011 Marc Roads Apt. 548,Johnsonbury,NJ,New Jersey,USA,40892,kristenhoward@yahoo.com,+5580039387927,Christine Barnes,Male 18-40,Male,18-40,Australia,61638,4876,2734,633,"1,03%","8080,11",Thomas Ryan
739,Campaign 739,2023-02-08,2023-02-26,Instagram,Cooper|Alexander,01438 Kristin Fords Apt. 626,Port Paula,WA,Washington,USA,20979,gchavez@yang.com,+2844015003,Alexandria Hansen,Male 60+,Male,60+,Latein America,73821,2101,4534,227,"0,31%","16789,66",Thomas Ryan
740,Campaign 740,2023-07-07,2023-07-24,Instagram,Roberts|Brown,725 Peter Lights Apt. 639,South Janet,WV,West Virginia,USA,83873,nguyendustin@gmail.com,+6259188416213,Samantha Hudson,Adults 18-40,Unknown,18-40,India,64390,4275,3299,61,"0,09%","25802,69",Thomas Ryan
741,Campaign 741,2023-12-13,2024-01-08,Facebook,Rowe|Morse|Morgan,247 Young Spur,North Jacobview,WI,Wisconsin,USA,24275,hstafford@yahoo.com,+9344111363,Destiny Atkins,Female 40-60,Female,40-60,Japan,89940,6464,4095,903,"1,00%","2045,18",Becky Brown
742,Campaign 742,2023-10-08,2023-10-26,YouTube,Melton|Smith,03793 Jacobs Branch,West Max,MA,Massachusetts,USA,54633,mercertimothy@huff.com,+7295758232,Patrick Abbott,Female 60+,Female,60+,Europe,80976,9094,644,610,"0,75%","34104,78",Lauren Riggs
743,Campaign 743,2023-09-10,2023-09-25,TikTok,Daniels Group,567 Jill Motorway,Sarabury,GU,Guam,USA,20455,michael10@gmail.com,+6445688783,Annette Rice,Adults 18-40,Unknown,18-40,Canada,53233,1240,2489,656,"1,23%","15346,75",Wesley Simon
744,Campaign 744,2023-08-29,2023-09-21,Instagram,Lewis PLC,621 Woodard Manors Apt. 208,Port Amy,ME,Maine,USA,5157,beth20@gmail.com,+3825051266,Diana Love,Teens 13-19,Unknown,13-19,Latein America,93909,8933,156,972,"1,04%","13840,48",Thomas Ryan
745,Campaign 745,2023-06-03,2023-06-10,Facebook,Holloway|Cox|Ford,7800 Dorsey Tunnel Suite 734,West Tracy,UT,Utah,USA,56027,joseph49@hodges-campbell.com,+0118358647901,Dennis Carr,Female 60+,Female,60+,UK,98390,2832,140,244,"0,25%","22545,15",Brandon Townsend Jr.
746,Campaign 746,2023-04-08,2023-04-30,Instagram,Salinas|Chavez,53637 Bonnie Walk Suite 961,South Adrianaport,IA,Iowa,USA,49560,richard84@hotmail.com,+2545622603,Chelsea Hoffman,Teens 13-19,Unknown,13-19,Latein America,71266,5846,1306,304,"0,43%","41696,15",Thomas Ryan
747,Campaign 747,2023-04-25,2023-05-18,Instagram,Bernard|Sons,8622 Ricky Knoll,New Jenniferville,GA,Georgia,USA,79764,johnsonrobert@white.com,+6182418484012,Julia Moore,Male 40-60,Male,40-60,Latein America,13318,3763,1383,653,"4,90%","33216,65",Thomas Ryan
748,Campaign 748,2023-09-01,2023-09-05,YouTube,Jones|Miranda|Martin,45011 Marc Roads Apt. 548,Johnsonbury,NJ,New Jersey,USA,40892,kristenhoward@yahoo.com,+5580039387927,Christine Barnes,Female 60+,Female,60+,Canada,56947,3454,1009,257,"0,45%","45811,16",Thomas Ryan
749,Campaign 749,2023-06-20,2023-07-03,Facebook,Mcbride|Finley,438 Brent Roads Apt. 855,Tylerburgh,NY,New York,USA,69473,mcclainhannah@jensen-gilbert.com,+8564145259269,Michael Freeman,Female 18-40,Female,18-40,Australia,29177,2965,2867,178,"0,61%","40410,97",Jesus Rivera
750,Campaign 750,2023-08-27,2023-09-09,TikTok,Cohen|Williams|Hess,93243 Lee Loop Apt. 832,North Jonathanland,MP,Northern Mariana Islands,USA,43605,shawn39@gmail.com,+314858550923447,Mr. Nicholas Ramirez,Male 60+,Male,60+,USA,34537,6655,4507,70,"0,20%","18256,07",Jesus Rivera
751,Campaign 751,2023-06-12,2023-07-03,Instagram,Mcbride|Finley,438 Brent Roads Apt. 855,Tylerburgh,NY,New York,USA,69473,mcclainhannah@jensen-gilbert.com,+8564145259269,Michael Freeman,Female 18-40,Female,18-40,India,21267,5640,4575,219,"1,03%","4454,77",Jesus Rivera
752,Campaign 752,2023-01-23,2023-02-10,Facebook,Cooper|Alexander,01438 Kristin Fords Apt. 626,Port Paula,WA,Washington,USA,20979,gchavez@yang.com,+2844015003,Alexandria Hansen,Seniors 60+,Unknown,60+,Latein America,69018,7117,2335,53,"0,08%","16919,98",Thomas Ryan
753,Campaign 753,2023-02-05,2023-03-03,Email,Pearson|Shah,5117 Suzanne Branch,Barnesmouth,VA,Virginia,USA,53846,anthony54@perez.com,+6441946281,Shannon Martinez,Adults 40-60,Unknown,40-60,UK,15799,3437,2047,215,"1,36%","15074,95",Jesus Rivera
754,Campaign 754,2023-10-03,2023-10-28,Facebook,Pearson|Shah,5117 Suzanne Branch,Barnesmouth,VA,Virginia,USA,53846,anthony54@perez.com,+6441946281,Shannon Martinez,Male 40-60,Male,40-60,Australia,30804,3130,2790,534,"1,73%","35795,66",Jesus Rivera
755,Campaign 755,2023-11-26,2023-12-16,YouTube,Walter Ltd,591 Gallegos Shore,East Jennifer,VT,Vermont,USA,67675,gravessusan@gonzalez.com,+4034303913,Sarah Warren,Male 18-40,Male,18-40,Europe,46011,4350,214,92,"0,20%","45635,75",Aaron Faulkner
756,Campaign 756,2023-04-01,2023-04-12,YouTube,Griffin Inc,Unit 3822 Box 8338,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,dixonamber@hotmail.com,+880002060856308,Theodore Murphy,Adults 40-60,Unknown,40-60,UK,82658,5137,4259,414,"0,50%","48384,07",Brandon Townsend Jr.
757,Campaign 757,2023-01-14,2023-01-30,Facebook,Bernard|Sons,8622 Ricky Knoll,New Jenniferville,GA,Georgia,USA,79764,johnsonrobert@white.com,+6182418484012,Julia Moore,Seniors 60+,Unknown,60+,Europe,46430,3477,2674,982,"2,12%","3928,46",Thomas Ryan
758,Campaign 758,2023-06-25,2023-06-29,Instagram,Cooper|Alexander,01438 Kristin Fords Apt. 626,Port Paula,WA,Washington,USA,20979,gchavez@yang.com,+2844015003,Alexandria Hansen,Male 18-40,Male,18-40,Australia,61248,9357,1883,708,"1,16%","559,99",Thomas Ryan
759,Campaign 759,2023-08-14,2023-08-27,Email,Cohen|Williams|Hess,93243 Lee Loop Apt. 832,North Jonathanland,MP,Northern Mariana Islands,USA,43605,shawn39@gmail.com,+314858550923447,Mr. Nicholas Ramirez,Adults 40-60,Unknown,40-60,Australia,44770,4629,449,10,"0,02%","5754,61",Jesus Rivera
760,Campaign 760,2023-08-26,2023-08-30,Facebook,Edwards|Hoover,86879 Carol Cove,North Evanton,MT,Montana,USA,25565,bryantmichelle@rocha.com,+941072187124451,Erika Owens,Female 40-60,Female,40-60,Japan,75845,4802,4296,490,"0,65%","17746,64",Melissa Haynes
761,Campaign 761,2023-04-13,2023-04-28,Facebook,Salinas|Chavez,53637 Bonnie Walk Suite 961,South Adrianaport,IA,Iowa,USA,49560,richard84@hotmail.com,+2545622603,Chelsea Hoffman,Adults 40-60,Unknown,40-60,Europe,24688,2505,4693,690,"2,79%","14095,14",Thomas Ryan
762,Campaign 762,2023-01-13,2023-02-07,TikTok,Bernard|Sons,8622 Ricky Knoll,New Jenniferville,GA,Georgia,USA,79764,johnsonrobert@white.com,+6182418484012,Julia Moore,Female 60+,Female,60+,Latein America,5833,360,3769,84,"1,44%","33506,1",Thomas Ryan
763,Campaign 763,2023-03-29,2023-04-15,Facebook,Valentine|Dunn,723 Julia Burg,Bartonhaven,VT,Vermont,USA,86914,gharrington@yahoo.com,+5835472748,Nathan May,Male 40-60,Male,40-60,India,42567,6238,3141,854,"2,01%","24364,31",Melissa Haynes
764,Campaign 764,2023-01-25,2023-02-11,TikTok,Walter Ltd,591 Gallegos Shore,East Jennifer,VT,Vermont,USA,67675,gravessusan@gonzalez.com,+4034303913,Sarah Warren,Female 60+,Female,60+,Australia,88591,2882,115,482,"0,54%","48335,51",Aaron Faulkner
765,Campaign 765,2023-04-25,2023-04-27,Instagram,Harmon Inc,3532 Carla Spurs Suite 631,East Susanside,VA,Virginia,USA,63110,steven77@miller.com,+1293472414472086,Heidi Black,Adults 40-60,Unknown,40-60,Canada,64682,550,1743,543,"0,84%","35204,31",Kyle Serrano
766,Campaign 766,2023-05-27,2023-06-26,TikTok,Hughes|Sullivan,5874 Guerra Courts Suite 368,South Codyhaven,OR,Oregon,USA,93465,williamsnathaniel@yahoo.com,+4158607532,Roy Obrien,Male 60+,Male,60+,Japan,45614,387,4368,270,"0,59%","26224,71",Brandon Townsend Jr.
767,Campaign 767,2023-05-02,2023-05-16,Facebook,Hernandez|Keller|Berry,Unit 2637 Box 1240,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,mary90@yahoo.com,+2033156167,Kristin Carson,Female 40-60,Female,40-60,USA,76723,2040,2926,722,"0,94%","8493,35",Thomas Ryan
768,Campaign 768,2023-10-14,2023-10-16,Instagram,Edwards LLC,123 Amanda Summit,Lake Marietown,IL,Illinois,USA,81773,tinamckay@sharp-smith.com,+506912217980069,Matthew Davis,Teens 13-19,Unknown,13-19,UK,41110,799,3358,298,"0,72%","26486,07",Melissa Haynes
769,Campaign 769,2023-03-13,2023-03-24,Instagram,Schneider PLC,872 Davila Ville Apt. 985,Millerland,GA,Georgia,USA,42888,beasleycraig@yahoo.com,+1430693791,Stephen Murphy,Male 40-60,Male,40-60,Latein America,88879,155,1427,725,"0,82%","40028,78",Lauren Riggs
770,Campaign 770,2023-07-17,2023-07-29,YouTube,Jackson Inc,96299 Miller Spur,Jensenfurt,CA,California,USA,97794,jeremy09@yahoo.com,+5576707467238,Karen Rivers,Adults 40-60,Unknown,40-60,Japan,85108,5986,3548,812,"0,95%","26333,81",Thomas Ryan
771,Campaign 771,2023-12-27,2024-01-10,YouTube,Bradley|Jackson|Miller,190 Bradley Mill Suite 940,Craigbury,MO,Missouri,USA,18832,hansonpatrick@hunt.com,+3551561435486,Dr. David Glass Jr.,Male 60+,Male,60+,Australia,23016,7458,1991,898,"3,90%","13060,69",Melissa Haynes
772,Campaign 772,2023-10-16,2023-10-21,Instagram,Reed|Johnson,01161 Mcintyre Burg,Robinsonport,CO,Colorado,USA,51964,stacy50@bates-martin.com,+15223213506854,John Terrell,Teens 13-19,Unknown,13-19,UK,40271,6298,1757,820,"2,04%","39602,8",Becky Brown
773,Campaign 773,2023-03-15,2023-03-30,TikTok,Cohen|Williams|Hess,93243 Lee Loop Apt. 832,North Jonathanland,MP,Northern Mariana Islands,USA,43605,shawn39@gmail.com,+314858550923447,Mr. Nicholas Ramirez,Male 18-40,Male,18-40,Canada,25789,2637,932,321,"1,24%","16102,7",Jesus Rivera
774,Campaign 774,2023-04-26,2023-05-21,TikTok,Hernandez Inc,9452 Amber Mills,Lopezville,NV,Nevada,USA,94038,uhansen@livingston.com,+151947089311832,Traci Holden,Female 60+,Female,60+,Latein America,79397,9217,2441,62,"0,08%","10056,92",Melissa Haynes
775,Campaign 775,2023-06-04,2023-06-05,Instagram,Russell|Wilson|Rogers,27907 Deborah Hill Suite 235,Abigailbury,CO,Colorado,USA,58408,michael78@yahoo.com,+9952136315,Michael Howard,Female 40-60,Female,40-60,Australia,74420,7133,4124,696,"0,94%","11759,87",Thomas Ryan
776,Campaign 776,2023-10-05,2023-10-27,TikTok,Noble|Mcneil|Cooper,36911 Gay Streets Suite 795,Brentmouth,LA,Louisiana,USA,62951,sarahparks@yahoo.com,+35660863350070,Mark Garcia,Adults 18-40,Unknown,18-40,Canada,25765,5815,1302,350,"1,36%","22077,27",Wesley Simon
777,Campaign 777,2023-11-08,2023-12-05,Instagram,Williams PLC,911 Thomas Manors,Longchester,ID,Idaho,USA,62649,sanchezangela@butler.com,+88158970981186,Reginald Lee,Adults 40-60,Unknown,40-60,Japan,35189,7969,1611,901,"2,56%","20224,06",Michael Camacho
778,Campaign 778,2023-10-29,2023-11-13,TikTok,Bush|Mendez|Smith,791 Darryl Squares Suite 934,Holdenport,OH,Ohio,USA,41129,churchtimothy@yahoo.com,+3253375294169,Patrick Williams,Female 18-40,Female,18-40,India,44867,5773,2382,593,"1,32%","24009,95",Brandon Townsend Jr.
779,Campaign 779,2023-03-15,2023-04-12,YouTube,Fox|Carter|Cunningham,99919 Michelle Green Apt. 424,West Hannah,KY,Kentucky,USA,63482,bradymcclain@hotmail.com,+1172175730,Andre Manning,Adults 40-60,Unknown,40-60,India,7496,7818,1748,857,"11,43%","43895,38",Brandon Townsend Jr.
780,Campaign 780,2023-08-24,2023-09-03,TikTok,Reed|Johnson,01161 Mcintyre Burg,Robinsonport,CO,Colorado,USA,51964,stacy50@bates-martin.com,+15223213506854,John Terrell,Adults 40-60,Unknown,40-60,India,82465,1490,4815,983,"1,19%","1759,67",Becky Brown
781,Campaign 781,2023-03-08,2023-04-03,YouTube,Schneider PLC,872 Davila Ville Apt. 985,Millerland,GA,Georgia,USA,42888,beasleycraig@yahoo.com,+1430693791,Stephen Murphy,Adults 18-40,Unknown,18-40,USA,23245,3719,806,498,"2,14%","48705,66",Lauren Riggs
782,Campaign 782,2023-08-28,2023-09-21,TikTok,Schneider PLC,872 Davila Ville Apt. 985,Millerland,GA,Georgia,USA,42888,beasleycraig@yahoo.com,+1430693791,Stephen Murphy,Male 18-40,Male,18-40,USA,80911,4141,1516,172,"0,21%","26373,84",Lauren Riggs
783,Campaign 783,2023-10-29,2023-11-12,Instagram,Phillips|Lewis,152 Munoz Spur,Richardbury,NE,Nebraska,USA,64820,ssullivan@yahoo.com,+163276214014577,April Williams,Teens 13-19,Unknown,13-19,UK,56882,976,4058,130,"0,23%","26337,7",Aaron Faulkner
784,Campaign 784,2023-08-13,2023-08-24,Facebook,Edwards LLC,123 Amanda Summit,Lake Marietown,IL,Illinois,USA,81773,tinamckay@sharp-smith.com,+506912217980069,Matthew Davis,Female 60+,Female,60+,Japan,97272,4580,4225,470,"0,48%","47279,17",Melissa Haynes
785,Campaign 785,2023-01-08,2023-02-02,Email,Ross Group,2397 Allison Knolls Suite 213,Jacksonside,WV,West Virginia,USA,58803,kristopher99@romero.org,+184424524870945,Lauren Graham,Adults 40-60,Unknown,40-60,Canada,62837,8418,2255,569,"0,91%","45109,32",Brandon Townsend Jr.
786,Campaign 786,2023-08-11,2023-08-21,Instagram,Griffin Inc,Unit 3822 Box 8338,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,dixonamber@hotmail.com,+880002060856308,Theodore Murphy,Adults 40-60,Unknown,40-60,UK,30163,1510,3037,429,"1,42%","11147,66",Brandon Townsend Jr.
787,Campaign 787,2023-07-25,2023-07-30,YouTube,Reyes|Rios,49937 Christopher Unions,Gutierrezmouth,MI,Michigan,USA,13751,cunninghamjerry@gmail.com,+1463956594400079,Eric Davis,Male 60+,Male,60+,Australia,94708,2586,331,656,"0,69%","41274,42",Wesley Simon
788,Campaign 788,2023-10-04,2023-10-06,TikTok,Nunez|Bowers,6821 Walker Via Suite 228,Lake Jessica,NE,Nebraska,USA,5036,michelle44@yahoo.com,+1864384897,James Woods,Teens 13-19,Unknown,13-19,Australia,58272,627,1506,646,"1,11%","17828,55",Wesley Simon
789,Campaign 789,2023-05-21,2023-06-04,TikTok,Parker|Velasquez|Dixon,33302 Fuller Lakes,West Christopher,MH,Marshall Islands,USA,17095,hutchinsonmary@gmail.com,+4704867194830,Brian George,Adults 40-60,Unknown,40-60,UK,40724,2865,2240,252,"0,62%","10388,09",Aaron Faulkner
790,Campaign 790,2023-08-29,2023-09-13,Email,Holloway|Cox|Ford,7800 Dorsey Tunnel Suite 734,West Tracy,UT,Utah,USA,56027,joseph49@hodges-campbell.com,+0118358647901,Dennis Carr,Female 60+,Female,60+,Australia,17486,4370,1581,331,"1,89%","9872,39",Brandon Townsend Jr.
791,Campaign 791,2023-06-04,2023-06-21,TikTok,Green|Blake,230 Brandon Bypass Apt. 679,New Melissa,TN,Tennessee,USA,37505,karenpayne@yahoo.com,+399882061459395,Dustin Ramirez,Adults 18-40,Unknown,18-40,Australia,68615,7809,4508,877,"1,28%","49861,53",Jesus Rivera
792,Campaign 792,2023-01-23,2023-02-02,Email,Hunt|Woods|Saunders,48531 Garcia Walk,Gonzalesville,WY,Wyoming,USA,31844,rramsey@warren.com,+1628025355066010,April Brewer,Female 18-40,Female,18-40,Australia,26909,4668,3847,713,"2,65%","14532,15",Melissa Haynes
793,Campaign 793,2023-01-22,2023-02-20,TikTok,Hunt|Woods|Saunders,48531 Garcia Walk,Gonzalesville,WY,Wyoming,USA,31844,rramsey@warren.com,+1628025355066010,April Brewer,Teens 13-19,Unknown,13-19,Australia,6360,7701,3086,689,"10,83%",33424,Melissa Haynes
794,Campaign 794,2023-09-18,2023-10-16,YouTube,Miller|Bryant|Burnett,1044 Kennedy Prairie Apt. 186,Jamiemouth,NE,Nebraska,USA,12690,bjohnson@martin-williams.com,+9588403830,Christopher Clark,Adults 18-40,Unknown,18-40,Latein America,70926,5011,3520,26,"0,04%","45219,55",Aaron Faulkner
795,Campaign 795,2023-10-11,2023-10-28,Email,Parker|Velasquez|Dixon,33302 Fuller Lakes,West Christopher,MH,Marshall Islands,USA,17095,hutchinsonmary@gmail.com,+4704867194830,Brian George,Male 60+,Male,60+,Japan,27486,8677,1001,664,"2,42%","47045,79",Aaron Faulkner
796,Campaign 796,2023-09-17,2023-09-21,Instagram,Cunningham|Little,Unit 5043 Box 8770,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,christopher51@watson.net,+111329982486225,Stephanie Fernandez,Female 40-60,Female,40-60,Europe,88672,3758,1721,112,"0,13%","15921,72",Becky Brown
797,Campaign 797,2023-04-20,2023-05-16,Facebook,Mcbride|Finley,438 Brent Roads Apt. 855,Tylerburgh,NY,New York,USA,69473,mcclainhannah@jensen-gilbert.com,+8564145259269,Michael Freeman,Female 40-60,Female,40-60,India,49080,5882,342,205,"0,42%","11987,73",Jesus Rivera
798,Campaign 798,2023-07-05,2023-08-04,Instagram,Russell|Wilson|Rogers,27907 Deborah Hill Suite 235,Abigailbury,CO,Colorado,USA,58408,michael78@yahoo.com,+9952136315,Michael Howard,Female 60+,Female,60+,India,73154,6775,4143,980,"1,34%","39831,14",Thomas Ryan
799,Campaign 799,2023-12-18,2024-01-10,Instagram,Cohen|Williams|Hess,93243 Lee Loop Apt. 832,North Jonathanland,MP,Northern Mariana Islands,USA,43605,shawn39@gmail.com,+314858550923447,Mr. Nicholas Ramirez,Seniors 60+,Unknown,60+,Japan,82746,9457,3330,262,"0,32%","23276,85",Jesus Rivera
800,Campaign 800,2023-11-12,2023-12-01,Instagram,Edwards|Hoover,86879 Carol Cove,North Evanton,MT,Montana,USA,25565,bryantmichelle@rocha.com,+941072187124451,Erika Owens,Seniors 60+,Unknown,60+,Europe,4221,5135,4950,623,"14,76%","18165,23",Melissa Haynes
801,Campaign 801,2023-05-31,2023-06-27,Facebook,Schneider PLC,872 Davila Ville Apt. 985,Millerland,GA,Georgia,USA,42888,beasleycraig@yahoo.com,+1430693791,Stephen Murphy,Adults 40-60,Unknown,40-60,UK,95035,5137,4657,496,"0,52%","43676,03",Lauren Riggs
802,Campaign 802,2023-08-06,2023-09-03,Facebook,Cooper|Alexander,01438 Kristin Fords Apt. 626,Port Paula,WA,Washington,USA,20979,gchavez@yang.com,+2844015003,Alexandria Hansen,Female 60+,Female,60+,Europe,30527,2638,1024,514,"1,68%","30502,1",Thomas Ryan
803,Campaign 803,2023-12-19,2024-01-17,Instagram,Herrera|Cook,0613 David Haven Apt. 354,North Samantha,MI,Michigan,USA,10699,ijordan@gmail.com,+8808919091,Madison York,Male 60+,Male,60+,Japan,87591,7669,821,315,"0,36%","35480,35",Wesley Simon
804,Campaign 804,2023-12-16,2023-12-20,Facebook,Noble|Mcneil|Cooper,36911 Gay Streets Suite 795,Brentmouth,LA,Louisiana,USA,62951,sarahparks@yahoo.com,+35660863350070,Mark Garcia,Male 40-60,Male,40-60,Japan,32615,3765,2117,25,"0,08%","3917,52",Wesley Simon
805,Campaign 805,2023-02-17,2023-02-22,Facebook,Cooper|Alexander,01438 Kristin Fords Apt. 626,Port Paula,WA,Washington,USA,20979,gchavez@yang.com,+2844015003,Alexandria Hansen,Male 40-60,Male,40-60,Australia,48431,7925,4658,816,"1,68%","32630,08",Thomas Ryan
806,Campaign 806,2023-05-19,2023-06-09,Email,Jones LLC,89103 Jennings Cape Suite 740,South Dianafort,FL,Florida,USA,68504,norrisjames@pearson-burton.biz,+36395706167906,Danielle Hernandez,Teens 13-19,Unknown,13-19,Canada,47166,2283,664,20,"0,04%","28538,68",Aaron Faulkner
807,Campaign 807,2023-02-27,2023-03-12,YouTube,Daniels Group,567 Jill Motorway,Sarabury,GU,Guam,USA,20455,michael10@gmail.com,+6445688783,Annette Rice,Male 40-60,Male,40-60,UK,92466,3149,4095,440,"0,48%","37729,47",Wesley Simon
808,Campaign 808,2023-04-19,2023-05-14,TikTok,Bradley|Jackson|Miller,190 Bradley Mill Suite 940,Craigbury,MO,Missouri,USA,18832,hansonpatrick@hunt.com,+3551561435486,Dr. David Glass Jr.,Male 60+,Male,60+,Australia,17199,9495,3718,650,"3,78%","41670,6",Melissa Haynes
809,Campaign 809,2023-11-30,2023-12-05,Facebook,Riley PLC,699 Anderson Glen,Parkerside,AZ,Arizona,USA,15616,jennifer09@york.org,+6536891510,Gary Reed,Seniors 60+,Unknown,60+,India,87168,7083,1327,673,"0,77%","3855,17",Kyle Serrano
810,Campaign 810,2023-07-15,2023-07-21,Facebook,Phillips|Lewis,152 Munoz Spur,Richardbury,NE,Nebraska,USA,64820,ssullivan@yahoo.com,+163276214014577,April Williams,Male 18-40,Male,18-40,Europe,70375,9726,2521,25,"0,04%","10592,77",Aaron Faulkner
811,Campaign 811,2023-03-24,2023-04-06,TikTok,Melton|Smith,03793 Jacobs Branch,West Max,MA,Massachusetts,USA,54633,mercertimothy@huff.com,+7295758232,Patrick Abbott,Male 18-40,Male,18-40,Europe,8666,813,3396,920,"10,62%","15938,86",Lauren Riggs
812,Campaign 812,2023-07-22,2023-08-04,YouTube,Schneider PLC,872 Davila Ville Apt. 985,Millerland,GA,Georgia,USA,42888,beasleycraig@yahoo.com,+1430693791,Stephen Murphy,Female 40-60,Female,40-60,Japan,34088,6888,4970,187,"0,55%","26072,74",Lauren Riggs
813,Campaign 813,2023-02-12,2023-03-07,Email,Morris|Johnson|Anderson,065 John Street,West Adamchester,NV,Nevada,USA,72944,johnsondonald@meyer.com,+32261892539220,Sandy Mathis,Female 40-60,Female,40-60,UK,40982,5678,233,667,"1,63%","29725,66",Kyle Serrano
814,Campaign 814,2023-12-04,2023-12-10,TikTok,Noble|Mcneil|Cooper,36911 Gay Streets Suite 795,Brentmouth,LA,Louisiana,USA,62951,sarahparks@yahoo.com,+35660863350070,Mark Garcia,Teens 13-19,Unknown,13-19,Canada,95586,1018,1724,232,"0,24%","22154,49",Wesley Simon
815,Campaign 815,2023-08-08,2023-08-27,Facebook,Bernard|Sons,8622 Ricky Knoll,New Jenniferville,GA,Georgia,USA,79764,johnsonrobert@white.com,+6182418484012,Julia Moore,Teens 13-19,Unknown,13-19,Europe,86611,527,2971,634,"0,73%","45987,29",Thomas Ryan
816,Campaign 816,2023-08-22,2023-09-02,TikTok,Ross Group,2397 Allison Knolls Suite 213,Jacksonside,WV,West Virginia,USA,58803,kristopher99@romero.org,+184424524870945,Lauren Graham,Female 40-60,Female,40-60,Japan,94470,7317,436,238,"0,25%","30121,63",Brandon Townsend Jr.
817,Campaign 817,2023-08-14,2023-08-19,TikTok,Ramirez|Wilson,6802 Scott Ways,Jasonbury,NM,New Mexico,USA,94299,robertellis@simpson-gutierrez.com,+41408698958325,Christine Nguyen,Female 18-40,Female,18-40,USA,78045,7128,2951,949,"1,22%","36212,28",Becky Brown
818,Campaign 818,2023-05-14,2023-06-09,Email,Fisher|Johnston,36491 Jennifer Park Suite 248,East David,PA,Pennsylvania,USA,71082,rellis@lindsey.com,+58028199762452,Timothy Hernandez,Female 60+,Female,60+,Latein America,38727,9273,136,688,"1,78%",40894,Jesus Rivera
819,Campaign 819,2023-04-14,2023-05-08,Email,Drake|Vasquez,8980 Cox Park,South Robert,NV,Nevada,USA,66099,tylersheila@hicks.com,+1238005701,Teresa Doyle,Male 40-60,Male,40-60,India,42103,9806,2521,145,"0,34%","1249,73",Michael Camacho
820,Campaign 820,2023-01-04,2023-01-13,Facebook,Morris|Johnson|Anderson,065 John Street,West Adamchester,NV,Nevada,USA,72944,johnsondonald@meyer.com,+32261892539220,Sandy Mathis,Adults 40-60,Unknown,40-60,USA,88270,6701,4524,572,"0,65%","31829,01",Kyle Serrano
821,Campaign 821,2023-06-22,2023-07-08,Email,Fisher|Johnston,36491 Jennifer Park Suite 248,East David,PA,Pennsylvania,USA,71082,rellis@lindsey.com,+58028199762452,Timothy Hernandez,Male 60+,Male,60+,Canada,98526,5011,1173,105,"0,11%","25538,3",Jesus Rivera
